code,parent_code,name,Latitude,Longitude
1101,11,KABUPATEN SIMEULUE,2.6199000000000296,96.07900000000006
1102,11,KABUPATEN ACEH SINGKIL,2.537800000000061,97.93660000000006
1103,11,KABUPATEN ACEH SELATAN,3.1650000000000205,97.44410000000005
1104,11,KABUPATEN ACEH TENGGARA,3.369500000000073,97.70840000000004
1105,11,KABUPATEN ACEH TIMUR,4.65420000000006,97.61260000000004
1106,11,KABUPATEN ACEH TENGAH,4.510000000000048,96.85500000000008
1107,11,KABUPATEN ACEH BARAT,4.454400000000021,96.17840000000007
1108,11,KABUPATEN ACEH BESAR,5.367200000000025,95.53120000000007
1109,11,KABUPATEN PIDIE,5.381110000000035,95.91835000000003
1110,11,KABUPATEN BIREUEN,5.093000000000075,96.59560000000005
1111,11,KABUPATEN ACEH UTARA,4.970000000000027,97.14000000000004
1112,11,KABUPATEN ACEH BARAT DAYA,3.7911000000000286,96.91660000000007
1113,11,KABUPATEN GAYO LUES,3.9500000000000455,97.39000000000004
1114,11,KABUPATEN ACEH TAMIANG,4.249900000000025,97.97800000000007
1115,11,KABUPATEN NAGAN RAYA,4.1696000000000595,96.51500000000004
1116,11,KABUPATEN ACEH JAYA,4.8600000000000705,95.64000000000004
1117,11,KABUPATEN BENER MERIAH,4.7637000000000285,96.98500000000007
1118,11,KABUPATEN PIDIE JAYA,5.263630000000035,96.16394000000008
1171,11,KOTA BANDA ACEH,5.557700000000068,95.32220000000007
1172,11,KOTA SABANG,22.17602000000005,87.60456000000005
1173,11,KOTA LANGSA,4.470000000000027,97.93000000000006
1174,11,KOTA LHOKSEUMAWE,5.142500000000041,97.05920000000003
1175,11,KOTA SUBULUSSALAM,2.749840000000063,97.95943000000005
1201,12,KABUPATEN NIAS,1.1963000000000648,97.50460000000004
1202,12,KABUPATEN MANDAILING NATAL,0.7754300000000285,99.57928000000004
1203,12,KABUPATEN TAPANULI SELATAN,1.5000000000000568,99.33333000000005
1204,12,KABUPATEN TAPANULI TENGAH,1.8541000000000736,98.66770000000008
1205,12,KABUPATEN TAPANULI UTARA,2.002800000000036,99.07070000000004
1206,12,KABUPATEN TOBA SAMOSIR,2.380960000000073,99.14778000000007
1207,12,KABUPATEN LABUHAN BATU,2.4166700000000674,99.75000000000006
1208,12,KABUPATEN ASAHAN,3.000000000000057,99.50000000000006
1209,12,KABUPATEN SIMALUNGUN,2.888300000000072,98.87590000000006
1210,12,KABUPATEN DAIRI,2.5833300000000463,98.41667000000007
1211,12,KABUPATEN KARO,3.000000000000057,98.25000000000006
1212,12,KABUPATEN DELI SERDANG,3.483000000000061,98.68870000000004
1213,12,KABUPATEN LANGKAT,3.7181000000000495,98.22020000000003
1214,12,KABUPATEN NIAS SELATAN,0.5649800000000482,97.81860000000006
1215,12,KABUPATEN HUMBANG HASUNDUTAN,2.3117900000000304,98.88637000000006
1216,12,KABUPATEN PAKPAK BHARAT,2.5766000000000417,98.24790000000007
1217,12,KABUPATEN SAMOSIR,2.5388600000000565,98.62339000000009
1218,12,KABUPATEN SERDANG BEDAGAI,3.380600000000072,99.05540000000008
1219,12,KABUPATEN BATU BARA,3.1740100000000666,99.41451000000006
1220,12,KABUPATEN PADANG LAWAS UTARA,1.5557200000000648,99.69785000000007
1221,12,KABUPATEN PADANG LAWAS,1.1360400000000368,99.59324000000004
1222,12,KABUPATEN LABUHAN BATU SELATAN,1.849260000000072,100.16609000000005
1223,12,KABUPATEN LABUHAN BATU UTARA,2.393750000000068,99.70166000000006
1224,12,KABUPATEN NIAS UTARA,1.2978200000000584,97.36411000000004
1225,12,KABUPATEN NIAS BARAT,1.0395300000000702,97.50412000000006
1271,12,KOTA SIBOLGA,1.7500000000000568,98.80000000000007
1272,12,KOTA TANJUNG BALAI,2.958590000000072,99.80082000000004
1273,12,KOTA PEMATANG SIANTAR,2.9577800000000707,99.06770000000006
1274,12,KOTA TEBING TINGGI,3.334100000000035,99.14010000000007
1275,12,KOTA MEDAN,3.5833300000000463,98.66667000000007
1276,12,KOTA BINJAI,3.6001000000000545,98.48540000000008
1277,12,KOTA PADANGSIDIMPUAN,1.3811300000000415,99.27436000000006
1278,12,KOTA GUNUNGSITOLI,1.2858400000000643,97.58381000000008
1301,13,KABUPATEN KEPULAUAN MENTAWAI,-1.3873799999999505,98.91553000000005
1302,13,KABUPATEN PESISIR SELATAN,-1.4166699999999537,100.91667000000007
1303,13,KABUPATEN SOLOK,-0.8381299999999783,100.81829000000005
1304,13,KABUPATEN SIJUNJUNG,-0.6666699999999537,101.16667000000007
1305,13,KABUPATEN TANAH DATAR,-0.4170799999999417,100.44200000000006
1306,13,KABUPATEN PADANG PARIAMAN,-0.7820199999999318,100.44502000000006
1307,13,KABUPATEN AGAM,-0.1955099999999561,100.18421000000006
1308,13,KABUPATEN LIMA PULUH KOTA,0.08333000000004631,100.41667000000007
1309,13,KABUPATEN PASAMAN,0.3333300000000463,99.75000000000006
1310,13,KABUPATEN SOLOK SELATAN,-1.4944699999999784,101.06615000000005
1311,13,KABUPATEN DHARMASRAYA,-1.1066899999999578,101.71126000000004
1312,13,KABUPATEN PASAMAN BARAT,0.23015000000003738,99.72251000000006
1371,13,KOTA PADANG,-0.9492399999999748,100.35427000000004
1372,13,KOTA SOLOK,-1.0583499999999617,100.75613000000004
1373,13,KOTA SAWAH LUNTO,-0.654899999999941,100.75266000000005
1374,13,KOTA PADANG PANJANG,-0.20753999999993766,100.59323000000006
1375,13,KOTA BUKITTINGGI,-0.3090699999999629,100.37055000000004
1376,13,KOTA PAYAKUMBUH,-0.22018999999994548,100.63078000000007
1377,13,KOTA PARIAMAN,-0.618979999999965,100.11997000000008
1401,14,KABUPATEN KUANTAN SINGINGI,-0.5124499999999443,101.49859000000004
1402,14,KABUPATEN INDRAGIRI HULU,-0.49999999999994316,102.00000000000006
1403,14,KABUPATEN INDRAGIRI HILIR,-0.49999999999994316,103.50000000000006
1404,14,KABUPATEN PELALAWAN,0.36224000000004253,101.89914000000005
1405,14,KABUPATEN S I A K,56.27964928200004,15.198757134000061
1406,14,KABUPATEN KAMPAR,0.3333300000000463,101.50000000000006
1407,14,KABUPATEN ROKAN HULU,0.8512000000000626,100.31153000000006
1408,14,KABUPATEN BENGKALIS,1.5000000000000568,101.50000000000006
1409,14,KABUPATEN ROKAN HILIR,1.6685700000000452,100.78809000000007
1410,14,KABUPATEN KEPULAUAN MERANTI,0.9697900000000459,102.71579000000008
1471,14,KOTA PEKANBARU,0.5333300000000349,101.45000000000005
1473,14,KOTA D U M A I,25.208170000000052,85.35066000000006
1501,15,KABUPATEN KERINCI,-2.0833299999999326,101.38333000000006
1502,15,KABUPATEN MERANGIN,-1.466669999999965,102.11667000000006
1503,15,KABUPATEN SAROLANGUN,-2.2999999999999545,102.70000000000005
1504,15,KABUPATEN BATANG HARI,-1.599999999999966,103.61667000000006
1505,15,KABUPATEN MUARO JAMBI,-1.719979999999964,103.57360000000006
1506,15,KABUPATEN TANJUNG JABUNG TIMUR,-1.1417099999999323,103.92210000000006
1507,15,KABUPATEN TANJUNG JABUNG BARAT,-1.153509999999926,103.08667000000008
1508,15,KABUPATEN TEBO,-1.4613999999999692,102.40310000000005
1509,15,KABUPATEN BUNGO,-1.3786899999999491,101.91867000000008
1571,15,KOTA JAMBI,-1.617749999999944,103.59932000000003
1572,15,KOTA SUNGAI PENUH,-2.056979999999953,101.30365000000006
1601,16,KABUPATEN OGAN KOMERING ULU,-4.249999999999943,104.25000000000006
1602,16,KABUPATEN OGAN KOMERING ILIR,-3.249999999999943,105.16667000000007
1603,16,KABUPATEN MUARA ENIM,-3.749999999999943,103.75000000000006
1604,16,KABUPATEN LAHAT,-3.749999999999943,103.00000000000006
1605,16,KABUPATEN MUSI RAWAS,-2.749999999999943,102.75000000000006
1606,16,KABUPATEN MUSI BANYUASIN,-2.499999999999943,104.00000000000006
1607,16,KABUPATEN BANYU ASIN,-2.868379999999945,104.38034000000005
1608,16,KABUPATEN OGAN KOMERING ULU SELATAN,-4.575529999999958,103.68552000000005
1609,16,KABUPATEN OGAN KOMERING ULU TIMUR,-4.062069999999949,104.47149000000007
1610,16,KABUPATEN OGAN ILIR,-3.249999999999943,105.16667000000007
1611,16,KABUPATEN EMPAT LAWANG,-3.7578699999999685,102.93602000000004
1612,16,KABUPATEN PENUKAL ABAB LEMATANG ILIR,-6.420279999999934,108.25056000000006
1613,16,KABUPATEN MUSI RAWAS UTARA,-3.2345899999999688,103.01128000000006
1671,16,KOTA PALEMBANG,-2.9167299999999727,104.74580000000009
1672,16,KOTA PRABUMULIH,-3.4620199999999386,104.22290000000004
1673,16,KOTA PAGAR ALAM,-4.130549999999971,103.26822000000004
1674,16,KOTA LUBUKLINGGAU,-3.2999999999999545,102.86667000000006
1701,17,KABUPATEN BENGKULU SELATAN,-4.249999999999943,103.00000000000006
1702,17,KABUPATEN REJANG LEBONG,-3.1666699999999537,102.50000000000006
1703,17,KABUPATEN BENGKULU UTARA,-2.999999999999943,101.75000000000006
1704,17,KABUPATEN KAUR,-4.785539999999969,103.33472000000006
1705,17,KABUPATEN SELUMA,-4.089339999999936,102.55662000000007
1706,17,KABUPATEN MUKOMUKO,-2.8260499999999524,101.42064000000005
1707,17,KABUPATEN LEBONG,-3.1666699999999537,102.50000000000006
1708,17,KABUPATEN KEPAHIANG,-3.618219999999951,102.56677000000008
1709,17,KABUPATEN BENGKULU TENGAH,-3.7331799999999475,102.45048000000008
1771,17,KOTA BENGKULU,-3.791159999999934,102.26312000000007
1801,18,KABUPATEN LAMPUNG BARAT,-5.051919999999939,104.30688000000004
1802,18,KABUPATEN TANGGAMUS,-5.42623999999995,104.72779000000008
1803,18,KABUPATEN LAMPUNG SELATAN,-5.453099999999949,104.98770000000007
1804,18,KABUPATEN LAMPUNG TIMUR,-5.142259999999965,105.70156000000009
1805,18,KABUPATEN LAMPUNG TENGAH,-4.999999999999943,105.33333000000005
1806,18,KABUPATEN LAMPUNG UTARA,-4.499999999999943,104.75000000000006
1807,18,KABUPATEN WAY KANAN,-4.374819999999943,104.82156000000003
1808,18,KABUPATEN TULANGBAWANG,-4.36907999999994,105.24026000000003
1809,18,KABUPATEN PESAWARAN,-5.375419999999963,105.08689000000004
1810,18,KABUPATEN PRINGSEWU,-5.35469999999998,104.97158000000007
